date,product_name,qty,price,total_revenue
2025-03-17,Chloramphenicol,17,6.0,102.0
2025-03-17,Ciprofloxacin 500mg,28,5.5,154.0
2025-03-17,Aspirin 325mg,4,0.8,3.2
2025-03-17,Vitamin B Complex,5,2.5,12.5
2025-03-17,Platelet Support,1,25.0,25.0
2025-03-18,Oseltamivir 75mg,26,12.0,312.0
2025-03-18,Paracetamol 500mg,84,1.5,126.0
2025-03-18,Cough Syrup,51,3.0,153.0
2025-03-18,Ibuprofen 200mg,38,1.0,38.0
2025-03-18,Vitamin C,28,0.8,22.400000000000002
2025-03-18,Artemether IV,14,15.0,210.0
2025-03-18,Quinine 500mg,9,8.0,72.0
2025-03-18,Amoxicillin 250mg,33,4.0,132.0
2025-03-18,Chloramphenicol,13,6.0,78.0
2025-03-18,Ciprofloxacin 500mg,27,5.5,148.5
2025-03-18,Aspirin 325mg,2,0.8,1.6
2025-03-18,Vitamin B Complex,3,2.5,7.5
2025-03-18,Platelet Support,3,25.0,75.0
2025-03-19,Oseltamivir 75mg,32,12.0,384.0
2025-03-19,Paracetamol 500mg,58,1.5,87.0
2025-03-19,Cough Syrup,56,3.0,168.0
2025-03-19,Ibuprofen 200mg,42,1.0,42.0
2025-03-19,Vitamin C,24,0.8,19.200000000000003
2025-03-19,Artemether IV,12,15.0,180.0
2025-03-19,Quinine 500mg,15,8.0,120.0
2025-03-19,Amoxicillin 250mg,33,4.0,132.0
2025-03-19,Chloramphenicol,17,6.0,102.0
2025-03-19,Ciprofloxacin 500mg,25,5.5,137.5
2025-03-19,Aspirin 325mg,4,0.8,3.2
2025-03-19,Vitamin B Complex,6,2.5,15.0
2025-03-19,Platelet Support,8,25.0,200.0
2025-03-20,Oseltamivir 75mg,21,12.0,252.0
2025-03-20,Paracetamol 500mg,72,1.5,108.0
2025-03-20,Cough Syrup,48,3.0,144.0
2025-03-20,Ibuprofen 200mg,44,1.0,44.0
2025-03-20,Vitamin C,26,0.8,20.8
2025-03-20,Artemether IV,5,15.0,75.0
2025-03-20,Quinine 500mg,12,8.0,96.0
2025-03-20,Amoxicillin 250mg,27,4.0,108.0
2025-03-20,Chloramphenicol,15,6.0,90.0
2025-03-20,Ciprofloxacin 500mg,25,5.5,137.5
2025-03-20,Aspirin 325mg,2,0.8,1.6
2025-03-20,Vitamin B Complex,4,2.5,10.0
2025-03-20,Platelet Support,3,25.0,75.0
2025-03-21,Oseltamivir 75mg,26,12.0,312.0
2025-03-21,Paracetamol 500mg,78,1.5,117.0
2025-03-21,Cough Syrup,49,3.0,147.0
2025-03-21,Ibuprofen 200mg,29,1.0,29.0
2025-03-21,Vitamin C,26,0.8,20.8
2025-03-21,Artemether IV,9,15.0,135.0
2025-03-21,Quinine 500mg,6,8.0,48.0
2025-03-21,Amoxicillin 250mg,29,4.0,116.0
2025-03-21,Chloramphenicol,15,6.0,90.0
2025-03-21,Ciprofloxacin 500mg,41,5.5,225.5
2025-03-21,Vitamin B Complex,6,2.5,15.0
2025-03-21,Platelet Support,3,25.0,75.0
2025-03-22,Oseltamivir 75mg,34,12.0,408.0
2025-03-22,Paracetamol 500mg,72,1.5,108.0
2025-03-22,Cough Syrup,51,3.0,153.0
2025-03-22,Ibuprofen 200mg,27,1.0,27.0
2025-03-22,Vitamin C,34,0.8,27.200000000000003
2025-03-22,Artemether IV,11,15.0,165.0
2025-03-22,Quinine 500mg,10,8.0,80.0
2025-03-22,Amoxicillin 250mg,29,4.0,116.0
2025-03-22,Chloramphenicol,10,6.0,60.0
2025-03-22,Ciprofloxacin 500mg,15,5.5,82.5
2025-03-22,Aspirin 325mg,2,0.8,1.6
2025-03-22,Vitamin B Complex,4,2.5,10.0
2025-03-22,Platelet Support,3,25.0,75.0
2025-03-23,Oseltamivir 75mg,26,12.0,312.0
2025-03-23,Paracetamol 500mg,73,1.5,109.5
2025-03-23,Cough Syrup,58,3.0,174.0
2025-03-23,Ibuprofen 200mg,39,1.0,39.0
2025-03-23,Vitamin C,26,0.8,20.8
2025-03-23,Artemether IV,8,15.0,120.0
2025-03-23,Quinine 500mg,13,8.0,104.0
2025-03-23,Amoxicillin 250mg,25,4.0,100.0
2025-03-23,Chloramphenicol,6,6.0,36.0
2025-03-23,Ciprofloxacin 500mg,24,5.5,132.0
2025-03-23,Aspirin 325mg,4,0.8,3.2
2025-03-23,Vitamin B Complex,5,2.5,12.5
2025-03-23,Platelet Support,3,25.0,75.0
2025-03-24,Oseltamivir 75mg,30,12.0,360.0
2025-03-24,Paracetamol 500mg,82,1.5,123.0
2025-03-24,Cough Syrup,50,3.0,150.0
2025-03-24,Ibuprofen 200mg,38,1.0,38.0
2025-03-24,Vitamin C,31,0.8,24.8
2025-03-24,Artemether IV,11,15.0,165.0
2025-03-24,Quinine 500mg,8,8.0,64.0
2025-03-24,Amoxicillin 250mg,16,4.0,64.0
2025-03-24,Chloramphenicol,12,6.0,72.0
2025-03-24,Ciprofloxacin 500mg,19,5.5,104.5
2025-03-24,Aspirin 325mg,3,0.8,2.4000000000000004
2025-03-24,Vitamin B Complex,3,2.5,7.5
2025-03-24,Platelet Support,1,25.0,25.0
2025-03-25,Oseltamivir 75mg,27,12.0,324.0
2025-03-25,Paracetamol 500mg,75,1.5,112.5
2025-03-25,Cough Syrup,60,3.0,180.0
2025-03-25,Ibuprofen 200mg,27,1.0,27.0
2025-03-25,Vitamin C,34,0.8,27.200000000000003
2025-03-25,Artemether IV,6,15.0,90.0
2025-03-25,Quinine 500mg,10,8.0,80.0
2025-03-25,Amoxicillin 250mg,19,4.0,76.0
2025-03-25,Chloramphenicol,12,6.0,72.0
2025-03-25,Ciprofloxacin 500mg,26,5.5,143.0
2025-03-25,Aspirin 325mg,8,0.8,6.4
2025-03-25,Vitamin B Complex,2,2.5,5.0
2025-03-25,Platelet Support,2,25.0,50.0
2025-03-26,Oseltamivir 75mg,33,12.0,396.0
2025-03-26,Paracetamol 500mg,65,1.5,97.5
2025-03-26,Cough Syrup,54,3.0,162.0
2025-03-26,Ibuprofen 200mg,45,1.0,45.0
2025-03-26,Vitamin C,18,0.8,14.4
2025-03-26,Artemether IV,8,15.0,120.0
2025-03-26,Quinine 500mg,10,8.0,80.0
2025-03-26,Amoxicillin 250mg,26,4.0,104.0
2025-03-26,Chloramphenicol,7,6.0,42.0
2025-03-26,Ciprofloxacin 500mg,26,5.5,143.0
2025-03-26,Aspirin 325mg,8,0.8,6.4
2025-03-26,Vitamin B Complex,6,2.5,15.0
2025-03-26,Platelet Support,2,25.0,50.0
2025-03-27,Oseltamivir 75mg,31,12.0,372.0
2025-03-27,Paracetamol 500mg,72,1.5,108.0
2025-03-27,Cough Syrup,56,3.0,168.0
2025-03-27,Ibuprofen 200mg,45,1.0,45.0
2025-03-27,Vitamin C,27,0.8,21.6
2025-03-27,Artemether IV,11,15.0,165.0
2025-03-27,Quinine 500mg,8,8.0,64.0
2025-03-27,Amoxicillin 250mg,23,4.0,92.0
2025-03-27,Chloramphenicol,14,6.0,84.0
2025-03-27,Ciprofloxacin 500mg,26,5.5,143.0
2025-03-27,Aspirin 325mg,2,0.8,1.6
2025-03-27,Platelet Support,1,25.0,25.0
2025-03-28,Oseltamivir 75mg,27,12.0,324.0
2025-03-28,Paracetamol 500mg,68,1.5,102.0
2025-03-28,Cough Syrup,56,3.0,168.0
2025-03-28,Ibuprofen 200mg,26,1.0,26.0
2025-03-28,Vitamin C,38,0.8,30.400000000000002
2025-03-28,Artemether IV,6,15.0,90.0
2025-03-28,Quinine 500mg,4,8.0,32.0
2025-03-28,Amoxicillin 250mg,18,4.0,72.0
2025-03-28,Chloramphenicol,15,6.0,90.0
2025-03-28,Ciprofloxacin 500mg,35,5.5,192.5
2025-03-28,Aspirin 325mg,2,0.8,1.6
2025-03-28,Vitamin B Complex,1,2.5,2.5
2025-03-28,Platelet Support,2,25.0,50.0
2025-03-29,Oseltamivir 75mg,28,12.0,336.0
2025-03-29,Paracetamol 500mg,89,1.5,133.5
2025-03-29,Cough Syrup,70,3.0,210.0
2025-03-29,Ibuprofen 200mg,35,1.0,35.0
2025-03-29,Vitamin C,30,0.8,24.0
2025-03-29,Artemether IV,7,15.0,105.0
2025-03-29,Quinine 500mg,9,8.0,72.0
2025-03-29,Amoxicillin 250mg,16,4.0,64.0
2025-03-29,Chloramphenicol,12,6.0,72.0
2025-03-29,Ciprofloxacin 500mg,29,5.5,159.5
2025-03-29,Aspirin 325mg,3,0.8,2.4000000000000004
2025-03-29,Vitamin B Complex,4,2.5,10.0
2025-03-29,Platelet Support,2,25.0,50.0
2025-03-30,Oseltamivir 75mg,29,12.0,348.0
2025-03-30,Paracetamol 500mg,67,1.5,100.5
2025-03-30,Cough Syrup,49,3.0,147.0
2025-03-30,Ibuprofen 200mg,27,1.0,27.0
2025-03-30,Vitamin C,35,0.8,28.0
2025-03-30,Artemether IV,12,15.0,180.0
2025-03-30,Quinine 500mg,10,8.0,80.0
2025-03-30,Amoxicillin 250mg,28,4.0,112.0
2025-03-30,Chloramphenicol,12,6.0,72.0
2025-03-30,Ciprofloxacin 500mg,15,5.5,82.5
2025-03-30,Aspirin 325mg,9,0.8,7.2
2025-03-30,Vitamin B Complex,2,2.5,5.0
2025-03-30,Platelet Support,3,25.0,75.0
2025-03-31,Oseltamivir 75mg,36,12.0,432.0
2025-03-31,Paracetamol 500mg,72,1.5,108.0
2025-03-31,Cough Syrup,60,3.0,180.0
2025-03-31,Ibuprofen 200mg,38,1.0,38.0
2025-03-31,Vitamin C,36,0.8,28.8
2025-03-31,Artemether IV,11,15.0,165.0
2025-03-31,Quinine 500mg,10,8.0,80.0
2025-03-31,Amoxicillin 250mg,20,4.0,80.0
2025-03-31,Chloramphenicol,11,6.0,66.0
2025-03-31,Ciprofloxacin 500mg,17,5.5,93.5
2025-03-31,Aspirin 325mg,4,0.8,3.2
2025-03-31,Vitamin B Complex,3,2.5,7.5
2025-03-31,Platelet Support,3,25.0,75.0
2025-04-01,Oseltamivir 75mg,23,12.0,276.0
2025-04-01,Paracetamol 500mg,81,1.5,121.5
2025-04-01,Cough Syrup,65,3.0,195.0
2025-04-01,Ibuprofen 200mg,34,1.0,34.0
2025-04-01,Vitamin C,21,0.8,16.8
2025-04-01,Artemether IV,10,15.0,150.0
2025-04-01,Quinine 500mg,7,8.0,56.0
2025-04-01,Amoxicillin 250mg,33,4.0,132.0
2025-04-01,Chloramphenicol,11,6.0,66.0
2025-04-01,Ciprofloxacin 500mg,36,5.5,198.0
2025-04-01,Aspirin 325mg,4,0.8,3.2
2025-04-01,Vitamin B Complex,1,2.5,2.5
2025-04-01,Platelet Support,2,25.0,50.0
2025-04-02,Oseltamivir 75mg,32,12.0,384.0
2025-04-02,Paracetamol 500mg,86,1.5,129.0
2025-04-02,Cough Syrup,41,3.0,123.0
2025-04-02,Ibuprofen 200mg,43,1.0,43.0
2025-04-02,Vitamin C,33,0.8,26.400000000000002
2025-04-02,Artemether IV,12,15.0,180.0
2025-04-02,Quinine 500mg,11,8.0,88.0
2025-04-02,Amoxicillin 250mg,19,4.0,76.0
2025-04-02,Chloramphenicol,7,6.0,42.0
2025-04-02,Ciprofloxacin 500mg,18,5.5,99.0
2025-04-02,Aspirin 325mg,1,0.8,0.8
2025-04-02,Vitamin B Complex,4,2.5,10.0
2025-04-02,Platelet Support,3,25.0,75.0
2025-04-03,Oseltamivir 75mg,32,12.0,384.0
2025-04-03,Paracetamol 500mg,68,1.5,102.0
2025-04-03,Cough Syrup,52,3.0,156.0
2025-04-03,Ibuprofen 200mg,34,1.0,34.0
2025-04-03,Vitamin C,33,0.8,26.400000000000002
2025-04-03,Artemether IV,8,15.0,120.0
2025-04-03,Quinine 500mg,14,8.0,112.0
2025-04-03,Amoxicillin 250mg,22,4.0,88.0
2025-04-03,Chloramphenicol,10,6.0,60.0
2025-04-03,Ciprofloxacin 500mg,24,5.5,132.0
2025-04-03,Aspirin 325mg,4,0.8,3.2
2025-04-03,Vitamin B Complex,4,2.5,10.0
2025-04-03,Platelet Support,5,25.0,125.0
2025-04-04,Oseltamivir 75mg,25,12.0,300.0
2025-04-04,Paracetamol 500mg,69,1.5,103.5
2025-04-04,Cough Syrup,51,3.0,153.0
2025-04-04,Ibuprofen 200mg,31,1.0,31.0
2025-04-04,Vitamin C,22,0.8,17.6
2025-04-04,Artemether IV,8,15.0,120.0
2025-04-04,Quinine 500mg,10,8.0,80.0
2025-04-04,Amoxicillin 250mg,35,4.0,140.0
2025-04-04,Chloramphenicol,9,6.0,54.0
2025-04-04,Ciprofloxacin 500mg,25,5.5,137.5
2025-04-04,Aspirin 325mg,4,0.8,3.2
2025-04-04,Vitamin B Complex,4,2.5,10.0
2025-04-04,Platelet Support,3,25.0,75.0
2025-04-05,Oseltamivir 75mg,27,12.0,324.0
2025-04-05,Paracetamol 500mg,74,1.5,111.0
2025-04-05,Cough Syrup,43,3.0,129.0
2025-04-05,Ibuprofen 200mg,41,1.0,41.0
2025-04-05,Vitamin C,25,0.8,20.0
2025-04-05,Artemether IV,13,15.0,195.0
2025-04-05,Quinine 500mg,21,8.0,168.0
2025-04-05,Amoxicillin 250mg,21,4.0,84.0
2025-04-05,Chloramphenicol,10,6.0,60.0
2025-04-05,Ciprofloxacin 500mg,17,5.5,93.5
2025-04-05,Aspirin 325mg,4,0.8,3.2
2025-04-05,Vitamin B Complex,4,2.5,10.0
2025-04-05,Platelet Support,2,25.0,50.0
2025-04-06,Oseltamivir 75mg,30,12.0,360.0
2025-04-06,Paracetamol 500mg,70,1.5,105.0
2025-04-06,Cough Syrup,69,3.0,207.0
2025-04-06,Ibuprofen 200mg,34,1.0,34.0
2025-04-06,Vitamin C,31,0.8,24.8
2025-04-06,Artemether IV,11,15.0,165.0
2025-04-06,Quinine 500mg,17,8.0,136.0
2025-04-06,Amoxicillin 250mg,25,4.0,100.0
2025-04-06,Chloramphenicol,3,6.0,18.0
2025-04-06,Ciprofloxacin 500mg,23,5.5,126.5
2025-04-06,Aspirin 325mg,4,0.8,3.2
2025-04-06,Vitamin B Complex,4,2.5,10.0
2025-04-06,Platelet Support,3,25.0,75.0
2025-04-07,Oseltamivir 75mg,35,12.0,420.0
2025-04-07,Paracetamol 500mg,77,1.5,115.5
2025-04-07,Cough Syrup,55,3.0,165.0
2025-04-07,Ibuprofen 200mg,33,1.0,33.0
2025-04-07,Vitamin C,37,0.8,29.6
2025-04-07,Artemether IV,16,15.0,240.0
2025-04-07,Quinine 500mg,18,8.0,144.0
2025-04-07,Amoxicillin 250mg,13,4.0,52.0
2025-04-07,Ciprofloxacin 500mg,18,5.5,99.0
2025-04-07,Aspirin 325mg,1,0.8,0.8
2025-04-07,Chloramphenicol,4,6.0,24.0
2025-04-07,Vitamin B Complex,1,2.5,2.5
2025-04-07,Platelet Support,1,25.0,25.0
2025-04-08,Oseltamivir 75mg,30,12.0,360.0
2025-04-08,Paracetamol 500mg,68,1.5,102.0
2025-04-08,Cough Syrup,51,3.0,153.0
2025-04-08,Ibuprofen 200mg,38,1.0,38.0
2025-04-08,Vitamin C,32,0.8,25.6
2025-04-08,Artemether IV,14,15.0,210.0
2025-04-08,Quinine 500mg,20,8.0,160.0
2025-04-08,Amoxicillin 250mg,9,4.0,36.0
2025-04-08,Ciprofloxacin 500mg,14,5.5,77.0
2025-04-08,Chloramphenicol,2,6.0,12.0
2025-04-08,Vitamin B Complex,3,2.5,7.5
2025-04-08,Platelet Support,4,25.0,100.0
2025-04-09,Oseltamivir 75mg,27,12.0,324.0
2025-04-09,Paracetamol 500mg,62,1.5,93.0
2025-04-09,Cough Syrup,51,3.0,153.0
2025-04-09,Ibuprofen 200mg,50,1.0,50.0
2025-04-09,Vitamin C,33,0.8,26.400000000000002
2025-04-09,Artemether IV,18,15.0,270.0
2025-04-09,Quinine 500mg,22,8.0,176.0
2025-04-09,Amoxicillin 250mg,16,4.0,64.0
2025-04-09,Ciprofloxacin 500mg,11,5.5,60.5
2025-04-09,Aspirin 325mg,2,0.8,1.6
2025-04-09,Chloramphenicol,2,6.0,12.0
2025-04-09,Vitamin B Complex,4,2.5,10.0
2025-04-09,Platelet Support,5,25.0,125.0
2025-04-10,Oseltamivir 75mg,38,12.0,456.0
2025-04-10,Paracetamol 500mg,61,1.5,91.5
2025-04-10,Cough Syrup,52,3.0,156.0
2025-04-10,Ibuprofen 200mg,36,1.0,36.0
2025-04-10,Vitamin C,32,0.8,25.6
2025-04-10,Artemether IV,15,15.0,225.0
2025-04-10,Quinine 500mg,18,8.0,144.0
2025-04-10,Amoxicillin 250mg,8,4.0,32.0
2025-04-10,Ciprofloxacin 500mg,12,5.5,66.0
2025-04-10,Aspirin 325mg,2,0.8,1.6
2025-04-10,Vitamin B Complex,3,2.5,7.5
2025-04-10,Platelet Support,4,25.0,100.0
2025-04-11,Oseltamivir 75mg,42,12.0,504.0
2025-04-11,Paracetamol 500mg,67,1.5,100.5
2025-04-11,Cough Syrup,34,3.0,102.0
2025-04-11,Ibuprofen 200mg,45,1.0,45.0
2025-04-11,Vitamin C,23,0.8,18.400000000000002
2025-04-11,Artemether IV,8,15.0,120.0
2025-04-11,Quinine 500mg,13,8.0,104.0
2025-04-11,Amoxicillin 250mg,10,4.0,40.0
2025-04-11,Ciprofloxacin 500mg,13,5.5,71.5
2025-04-11,Aspirin 325mg,2,0.8,1.6
2025-04-11,Chloramphenicol,2,6.0,12.0
2025-04-11,Vitamin B Complex,3,2.5,7.5
2025-04-11,Platelet Support,1,25.0,25.0
2025-04-12,Oseltamivir 75mg,25,12.0,300.0
2025-04-12,Paracetamol 500mg,65,1.5,97.5
2025-04-12,Cough Syrup,57,3.0,171.0
2025-04-12,Ibuprofen 200mg,36,1.0,36.0
2025-04-12,Vitamin C,20,0.8,16.0
2025-04-12,Artemether IV,10,15.0,150.0
2025-04-12,Quinine 500mg,17,8.0,136.0
2025-04-12,Amoxicillin 250mg,19,4.0,76.0
2025-04-12,Ciprofloxacin 500mg,19,5.5,104.5
2025-04-12,Aspirin 325mg,4,0.8,3.2
2025-04-12,Chloramphenicol,4,6.0,24.0
2025-04-12,Vitamin B Complex,6,2.5,15.0
2025-04-12,Platelet Support,2,25.0,50.0
2025-04-13,Oseltamivir 75mg,30,12.0,360.0
2025-04-13,Paracetamol 500mg,50,1.5,75.0
2025-04-13,Cough Syrup,48,3.0,144.0
2025-04-13,Ibuprofen 200mg,30,1.0,30.0
2025-04-13,Vitamin C,28,0.8,22.400000000000002
2025-04-13,Artemether IV,14,15.0,210.0
2025-04-13,Quinine 500mg,10,8.0,80.0
2025-04-13,Amoxicillin 250mg,9,4.0,36.0
2025-04-13,Ciprofloxacin 500mg,12,5.5,66.0
2025-04-13,Aspirin 325mg,4,0.8,3.2
2025-04-13,Chloramphenicol,3,6.0,18.0
2025-04-13,Vitamin B Complex,1,2.5,2.5
2025-04-13,Platelet Support,3,25.0,75.0
2025-04-14,Oseltamivir 75mg,38,12.0,456.0
2025-04-14,Paracetamol 500mg,63,1.5,94.5
2025-04-14,Cough Syrup,55,3.0,165.0
2025-04-14,Ibuprofen 200mg,32,1.0,32.0
2025-04-14,Vitamin C,43,0.8,34.4
2025-04-14,Artemether IV,9,15.0,135.0
2025-04-14,Quinine 500mg,8,8.0,64.0
2025-04-14,Platelet Support,12,25.0,300.0
2025-04-14,Amoxicillin 250mg,10,4.0,40.0
2025-04-14,Ciprofloxacin 500mg,9,5.5,49.5
2025-04-14,Aspirin 325mg,6,0.8,4.800000000000001
2025-04-14,Chloramphenicol,3,6.0,18.0
2025-04-14,Vitamin B Complex,4,2.5,10.0
2025-04-15,Oseltamivir 75mg,26,12.0,312.0
2025-04-15,Paracetamol 500mg,70,1.5,105.0
2025-04-15,Cough Syrup,53,3.0,159.0
2025-04-15,Ibuprofen 200mg,60,1.0,60.0
2025-04-15,Vitamin C,47,0.8,37.6
2025-04-15,Artemether IV,7,15.0,105.0
2025-04-15,Quinine 500mg,17,8.0,136.0
2025-04-15,Platelet Support,10,25.0,250.0
2025-04-15,Amoxicillin 250mg,14,4.0,56.0
2025-04-15,Ciprofloxacin 500mg,20,5.5,110.0
2025-04-15,Aspirin 325mg,5,0.8,4.0
2025-04-15,Chloramphenicol,4,6.0,24.0
2025-04-15,Vitamin B Complex,5,2.5,12.5
2025-04-16,Oseltamivir 75mg,25,12.0,300.0
2025-04-16,Paracetamol 500mg,80,1.5,120.0
2025-04-16,Cough Syrup,64,3.0,192.0
2025-04-16,Ibuprofen 200mg,40,1.0,40.0
2025-04-16,Vitamin C,51,0.8,40.800000000000004
2025-04-16,Artemether IV,13,15.0,195.0
2025-04-16,Quinine 500mg,5,8.0,40.0
2025-04-16,Platelet Support,11,25.0,275.0
2025-04-16,Amoxicillin 250mg,5,4.0,20.0
2025-04-16,Ciprofloxacin 500mg,14,5.5,77.0
2025-04-16,Aspirin 325mg,5,0.8,4.0
2025-04-16,Chloramphenicol,1,6.0,6.0
2025-04-16,Vitamin B Complex,4,2.5,10.0
2025-04-17,Oseltamivir 75mg,23,12.0,276.0
2025-04-17,Paracetamol 500mg,69,1.5,103.5
2025-04-17,Cough Syrup,59,3.0,177.0
2025-04-17,Ibuprofen 200mg,50,1.0,50.0
2025-04-17,Vitamin C,36,0.8,28.8
2025-04-17,Artemether IV,7,15.0,105.0
2025-04-17,Quinine 500mg,11,8.0,88.0
2025-04-17,Platelet Support,10,25.0,250.0
2025-04-17,Amoxicillin 250mg,12,4.0,48.0
2025-04-17,Ciprofloxacin 500mg,18,5.5,99.0
2025-04-17,Aspirin 325mg,4,0.8,3.2
2025-04-17,Chloramphenicol,2,6.0,12.0
2025-04-17,Vitamin B Complex,2,2.5,5.0
2025-04-18,Oseltamivir 75mg,20,12.0,240.0
2025-04-18,Paracetamol 500mg,70,1.5,105.0
2025-04-18,Cough Syrup,52,3.0,156.0
2025-04-18,Ibuprofen 200mg,39,1.0,39.0
2025-04-18,Vitamin C,43,0.8,34.4
2025-04-18,Artemether IV,10,15.0,150.0
2025-04-18,Quinine 500mg,12,8.0,96.0
2025-04-18,Platelet Support,9,25.0,225.0
2025-04-18,Amoxicillin 250mg,14,4.0,56.0
2025-04-18,Ciprofloxacin 500mg,13,5.5,71.5
2025-04-18,Aspirin 325mg,1,0.8,0.8
2025-04-18,Chloramphenicol,4,6.0,24.0
2025-04-18,Vitamin B Complex,2,2.5,5.0
2025-04-19,Oseltamivir 75mg,24,12.0,288.0
2025-04-19,Paracetamol 500mg,51,1.5,76.5
2025-04-19,Cough Syrup,51,3.0,153.0
2025-04-19,Ibuprofen 200mg,34,1.0,34.0
2025-04-19,Vitamin C,23,0.8,18.400000000000002
2025-04-19,Platelet Support,15,25.0,375.0
2025-04-19,Amoxicillin 250mg,18,4.0,72.0
2025-04-19,Ciprofloxacin 500mg,14,5.5,77.0
2025-04-19,Aspirin 325mg,2,0.8,1.6
2025-04-19,Chloramphenicol,1,6.0,6.0
2025-04-19,Vitamin B Complex,2,2.5,5.0
2025-04-19,Artemether IV,4,15.0,60.0
2025-04-19,Quinine 500mg,2,8.0,16.0
2025-04-20,Oseltamivir 75mg,32,12.0,384.0
2025-04-20,Paracetamol 500mg,77,1.5,115.5
2025-04-20,Cough Syrup,46,3.0,138.0
2025-04-20,Ibuprofen 200mg,35,1.0,35.0
2025-04-20,Vitamin C,42,0.8,33.6
2025-04-20,Platelet Support,14,25.0,350.0
2025-04-20,Amoxicillin 250mg,12,4.0,48.0
2025-04-20,Ciprofloxacin 500mg,8,5.5,44.0
2025-04-20,Aspirin 325mg,1,0.8,0.8
2025-04-20,Chloramphenicol,6,6.0,36.0
2025-04-20,Vitamin B Complex,6,2.5,15.0
2025-04-20,Artemether IV,3,15.0,45.0
2025-04-20,Quinine 500mg,1,8.0,8.0
2025-04-21,Oseltamivir 75mg,23,12.0,276.0
2025-04-21,Paracetamol 500mg,70,1.5,105.0
2025-04-21,Cough Syrup,51,3.0,153.0
2025-04-21,Ibuprofen 200mg,44,1.0,44.0
2025-04-21,Vitamin C,49,0.8,39.2
2025-04-21,Platelet Support,13,25.0,325.0
2025-04-21,Amoxicillin 250mg,13,4.0,52.0
2025-04-21,Ciprofloxacin 500mg,16,5.5,88.0
2025-04-21,Aspirin 325mg,4,0.8,3.2
2025-04-21,Chloramphenicol,3,6.0,18.0
2025-04-21,Vitamin B Complex,2,2.5,5.0
2025-04-21,Artemether IV,4,15.0,60.0
2025-04-21,Quinine 500mg,4,8.0,32.0
2025-04-22,Oseltamivir 75mg,30,12.0,360.0
2025-04-22,Paracetamol 500mg,64,1.5,96.0
2025-04-22,Cough Syrup,55,3.0,165.0
2025-04-22,Ibuprofen 200mg,53,1.0,53.0
2025-04-22,Vitamin C,46,0.8,36.800000000000004
2025-04-22,Platelet Support,17,25.0,425.0
2025-04-22,Amoxicillin 250mg,20,4.0,80.0
2025-04-22,Ciprofloxacin 500mg,10,5.5,55.0
2025-04-22,Aspirin 325mg,5,0.8,4.0
2025-04-22,Chloramphenicol,3,6.0,18.0
2025-04-22,Vitamin B Complex,3,2.5,7.5
2025-04-22,Artemether IV,1,15.0,15.0
2025-04-22,Quinine 500mg,2,8.0,16.0
2025-04-23,Oseltamivir 75mg,35,12.0,420.0
2025-04-23,Paracetamol 500mg,74,1.5,111.0
2025-04-23,Cough Syrup,68,3.0,204.0
2025-04-23,Ibuprofen 200mg,34,1.0,34.0
2025-04-23,Vitamin C,48,0.8,38.400000000000006
2025-04-23,Platelet Support,17,25.0,425.0
2025-04-23,Amoxicillin 250mg,19,4.0,76.0
2025-04-23,Ciprofloxacin 500mg,19,5.5,104.5
2025-04-23,Aspirin 325mg,1,0.8,0.8
2025-04-23,Chloramphenicol,4,6.0,24.0
2025-04-23,Vitamin B Complex,3,2.5,7.5
2025-04-23,Artemether IV,7,15.0,105.0
2025-04-23,Quinine 500mg,3,8.0,24.0
2025-04-24,Oseltamivir 75mg,30,12.0,360.0
2025-04-24,Paracetamol 500mg,61,1.5,91.5
2025-04-24,Cough Syrup,59,3.0,177.0
2025-04-24,Ibuprofen 200mg,50,1.0,50.0
2025-04-24,Vitamin C,29,0.8,23.200000000000003
2025-04-24,Platelet Support,10,25.0,250.0
2025-04-24,Amoxicillin 250mg,16,4.0,64.0
2025-04-24,Ciprofloxacin 500mg,14,5.5,77.0
2025-04-24,Aspirin 325mg,4,0.8,3.2
2025-04-24,Chloramphenicol,1,6.0,6.0
2025-04-24,Vitamin B Complex,2,2.5,5.0
2025-04-24,Artemether IV,4,15.0,60.0
2025-04-24,Quinine 500mg,4,8.0,32.0
2025-04-25,Oseltamivir 75mg,23,12.0,276.0
2025-04-25,Paracetamol 500mg,79,1.5,118.5
2025-04-25,Cough Syrup,66,3.0,198.0
2025-04-25,Ibuprofen 200mg,32,1.0,32.0
2025-04-25,Vitamin C,33,0.8,26.400000000000002
2025-04-25,Platelet Support,13,25.0,325.0
2025-04-25,Amoxicillin 250mg,10,4.0,40.0
2025-04-25,Ciprofloxacin 500mg,17,5.5,93.5
2025-04-25,Aspirin 325mg,6,0.8,4.800000000000001
2025-04-25,Chloramphenicol,6,6.0,36.0
2025-04-25,Vitamin B Complex,2,2.5,5.0
2025-04-25,Artemether IV,2,15.0,30.0
2025-04-26,Oseltamivir 75mg,17,12.0,204.0
2025-04-26,Paracetamol 500mg,60,1.5,90.0
2025-04-26,Cough Syrup,52,3.0,156.0
2025-04-26,Ibuprofen 200mg,43,1.0,43.0
2025-04-26,Vitamin C,27,0.8,21.6
2025-04-26,Platelet Support,7,25.0,175.0
2025-04-26,Amoxicillin 250mg,20,4.0,80.0
2025-04-26,Ciprofloxacin 500mg,20,5.5,110.0
2025-04-26,Chloramphenicol,1,6.0,6.0
2025-04-26,Vitamin B Complex,2,2.5,5.0
